age,gender,sleep_hours,screen_time_hours,distance_travelled_km,places_visited,exercise_minutes,work_hours,social_score,caffeine_mg,step_count,study_hours,phone_usage_type,screen_to_sleep_ratio,movement_intensity,stress_score,stress_level,random_noise_feature
20,Male,5.5,8.8,1.4,5,19,6,7,349,8667,2.3,gaming,1.6,0.28,64.1,medium,214.2838
30,Other,8.3,7.3,2.7,6,81,10,9,380,7844,4.8,study,0.88,0.45,44.7,medium,456.4346
43,Female,6.1,4.1,11.4,1,35,9,7,179,7122,2.6,mixed,0.672,11.4,40.1,medium,862.6509
33,Female,6.0,4.0,,7,69,4,3,62,8764,2.8,mixed,0.667,0.086,45.8,medium,76.51
28,Female,7.9,8.9,3.1,5,31,10,4,32,11493,3.5,study,1.127,0.62,64.2,medium,769.9637
48,Female,8.5,7.9,0.7,7,19,5,7,243,8869,1.9,gaming,0.929,0.1,53.9,medium,279.47
54,Male,8.0,3.2,40.0,4,9,5,4,370,6826,1.1,mixed,0.4,2.2,44.0,medium,28.9917
24,Male,7.9,3.4,2.9,2,79,4,2,158,8866,4.9,study,0.43,1.45,41.5,medium,942.9483
20,Male,7.5,7.4,11.4,5,7,4,5,12,2606,1.0,study,0.987,2.28,44.8,medium,219.8137
19,Male,6.2,8.3,2.3,5,20,9,4,215,10878,4.3,study,1.339,0.46,63.3,medium,195.9469
19,Other,8.8,6.8,4.9,3,16,10,5,24,7437,0.3,social,0.773,1.633,56.3,medium,650.1384
36,Female,8.6,2.2,3.6,4,62,4,4,385,9108,2.8,social,0.256,0.9,41.8,medium,349.0073
53,Female,8.4,5.5,3.7,5,30,10,7,126,10424,2.0,social,0.655,0.74,50.5,medium,122.9039
36,Male,6.3,6.8,10.4,3,8,6,9,159,2992,0.6,social,1.079,3.467,41.3,medium,736.6316
21,Female,7.2,2.2,11.7,1,26,10,6,66,4505,1.2,mixed,0.306,11.7,42.6,medium,137.8064
35,Male,4.7,,8.7,4,52,7,9,111,7442,0.3,gaming,1.532,2.175,49.3,medium,911.9296
46,Male,7.5,2.4,3.5,4,3,7,3,66,10533,1.2,mixed,0.32,0.875,71.2,high,793.0765
40,Male,6.2,8.9,5.9,6,62,4,3,260,6634,1.7,gaming,1.435,0.983,62.6,medium,752.4764
44,Male,6.2,3.8,10.6,6,32,5,9,66,5778,0.1,mixed,0.613,1.767,35.9,low,706.9196
38,Female,5.0,6.1,11.8,7,13,6,7,110,9794,1.0,social,1.22,1.686,48.3,medium,888.3736
34,Male,6.8,5.4,6.4,5,34,6,8,130,4820,4.4,social,0.794,1.28,39.5,low,852.7365
29,Male,8.0,9.2,0.8,4,2,7,6,175,5817,3.6,gaming,1.15,0.2,60.2,medium,805.4576
26,Female,4.5,5.8,5.8,3,42,9,8,41,4488,0.2,mixed,1.289,1.933,55.8,medium,493.6308
31,Male,8.3,4.9,4.3,3,17,6,6,338,5519,1.7,social,0.59,1.433,47.1,medium,57.0721
31,Female,9.0,5.7,3.8,7,4,10,1,312,2148,2.0,social,0.633,0.543,80.6,high,123.9266
22,Male,5.8,5.8,5.7,6,73,7,5,375,8728,2.6,social,1.0,0.95,26.7,low,930.0237
21,Female,7.1,1.3,8.1,4,15,8,5,346,5058,2.3,social,0.183,2.025,43.9,medium,956.9163
33,Female,6.0,8.0,8.4,5,13,4,8,326,11632,0.6,gaming,1.333,1.68,51.0,medium,495.1499
44,Male,5.9,9.2,3.7,6,31,7,7,105,1554,1.0,gaming,1.559,0.617,59.7,medium,602.4257
42,Female,8.6,2.6,7.3,3,44,6,6,155,8317,5.0,study,0.302,2.433,38.6,low,943.6879
52,Female,6.4,5.2,1.3,6,48,8,9,293,3643,4.3,study,0.812,0.217,40.8,medium,622.4835
44,Male,8.5,7.5,5.2,1,22,6,8,32,6612,1.7,gaming,0.882,5.2,48.4,medium,398.7751
35,Other,6.0,6.0,8.2,6,57,7,8,250,8945,4.7,study,1.0,1.367,66.4,medium,762.0542
32,Female,8.5,6.2,6.4,3,26,5,8,326,11556,0.9,social,0.729,2.133,32.0,low,544.3312
39,Male,7.5,6.6,4.6,5,68,7,1,174,8881,1.4,social,0.88,0.92,44.6,medium,252.3194
54,Male,4.7,1.0,7.8,1,51,7,7,361,4953,2.3,mixed,0.213,7.8,48.4,medium,371.8017
35,Male,5.6,2.5,3.0,3,76,9,5,337,11198,1.9,social,0.446,1.0,48.3,medium,818.8841
28,Female,,2.9,7.2,4,58,8,6,94,8361,3.1,study,0.426,1.8,36.2,low,144.0474
20,Male,8.1,,10.8,1,71,8,8,87,11982,4.2,study,0.531,10.8,27.6,low,870.4422
51,Male,8.6,4.8,11.3,2,73,8,9,144,11827,1.6,social,0.558,5.65,25.6,low,417.6531
19,Female,4.7,9.4,5.1,3,7,5,5,369,10901,0.0,gaming,2.0,1.7,72.0,high,962.1817
40,Female,6.1,1.9,9.8,4,7,10,1,273,11322,3.9,study,0.311,2.45,54.6,medium,771.8251
39,Female,7.2,2.5,4.8,6,56,8,7,302,4495,4.2,study,0.347,0.8,38.5,low,258.0508
49,Male,5.2,2.3,1.7,5,19,9,6,116,2537,4.7,study,0.442,0.34,88.4,high,487.5985
49,Male,7.8,7.5,6.5,2,87,4,9,201,6941,1.0,gaming,0.962,3.25,34.1,low,27.0292
30,Male,7.6,4.8,2.3,2,26,5,6,208,4201,1.3,social,0.632,1.15,47.0,medium,801.0933
33,Female,5.0,6.5,7.7,2,21,6,2,25,10299,4.2,study,1.3,3.85,74.4,high,52.2522
34,Male,5.2,8.6,5.3,5,20,4,9,161,6981,0.2,gaming,1.654,1.06,60.5,medium,186.5414
44,Female,5.1,1.5,9.3,4,15,7,3,135,2541,0.3,mixed,0.294,2.325,72.0,high,34.3157
54,Female,5.8,3.4,8.1,5,66,10,3,215,10003,2.5,mixed,0.586,1.62,47.6,medium,382.6318
50,Male,8.2,,5.0,3,4,7,7,180,11248,0.8,mixed,0.293,1.667,21.1,low,29.3725
44,Female,8.0,9.1,0.9,5,78,7,6,140,9644,1.1,gaming,1.138,0.18,48.5,medium,28.3595
48,Male,8.9,9.5,2.4,4,81,6,9,212,11530,3.7,mixed,1.067,0.6,46.4,medium,268.1407
44,Male,5.6,16.0,8.9,7,71,4,6,61,2868,2.9,mixed,0.429,1.271,38.1,low,809.2061
31,Female,5.1,4.5,5.7,7,86,8,3,393,4161,3.0,mixed,0.882,0.814,45.8,medium,142.6678
49,Male,6.7,7.6,5.1,1,28,10,2,246,8758,2.3,gaming,1.134,5.1,59.7,medium,241.1354
28,Male,8.4,6.3,4.5,1,16,7,3,52,6387,3.0,social,0.75,4.5,51.1,medium,792.4738
29,Male,7.2,6.5,4.3,3,24,7,3,256,5264,1.4,social,0.903,1.433,80.2,high,262.1188
33,Female,7.7,3.5,5.1,1,86,8,4,266,5108,2.6,mixed,0.455,5.1,35.7,low,44.0674
26,Female,8.8,,7.1,6,31,4,6,144,3700,1.4,social,0.784,1.183,44.3,medium,715.1597
33,Female,6.8,9.0,5.4,1,9,8,8,69,8354,0.3,mixed,1.324,5.4,54.6,medium,648.5051
38,Female,6.5,5.2,11.4,7,81,5,5,94,8926,2.9,social,0.8,1.629,28.0,low,937.5175
39,Other,,5.6,6.4,7,30,8,4,292,1753,0.9,social,0.903,0.914,46.3,medium,834.7024
21,Male,5.6,5.8,8.0,2,46,6,1,397,4371,2.2,social,1.036,4.0,48.7,medium,951.7946
43,Male,4.5,4.2,11.8,1,81,9,1,219,11115,1.0,mixed,0.933,11.8,48.6,medium,237.312
25,Female,5.9,2.7,,2,85,4,9,83,7026,1.2,mixed,0.458,3.2,33.5,low,527.968
33,Other,6.4,4.8,6.2,7,6,7,7,149,4251,3.7,mixed,0.75,0.886,44.9,medium,998.3458
26,Male,8.2,5.2,4.4,7,11,8,5,26,8863,2.2,gaming,0.634,0.629,48.3,medium,591.8572
19,Male,8.7,8.2,0.6,3,80,10,5,380,6771,1.9,gaming,0.943,0.2,52.0,medium,665.527
22,Female,6.0,8.8,5.3,4,17,8,3,274,6050,4.6,study,1.467,1.325,82.0,high,543.1246
27,Male,5.6,4.1,0.6,2,43,9,8,320,11313,3.6,study,0.732,0.3,51.3,medium,732.3432
38,Female,7.7,5.1,3.2,6,81,6,1,102,7099,4.9,study,0.662,0.533,41.9,medium,381.5368
27,Male,8.0,9.4,9.1,5,54,7,1,139,1593,0.2,gaming,1.175,1.82,51.6,medium,121.8246
18,Male,7.0,7.6,6.2,3,19,10,9,155,5284,1.0,gaming,1.086,2.067,69.1,medium,328.6553
50,Male,4.8,9.3,11.7,5,42,5,1,165,11850,3.8,study,1.938,2.34,83.1,high,379.9264
19,Female,7.7,2.0,6.0,7,61,4,8,112,5933,3.1,study,0.26,0.857,35.1,low,676.0029
49,Female,7.8,1.4,,7,60,8,9,204,9527,1.6,mixed,0.179,0.129,37.9,low,572.9783
45,Male,8.4,5.6,7.8,7,74,10,1,49,6503,0.7,social,0.667,1.114,43.6,medium,320.3186
45,Male,7.5,2.6,7.5,1,43,8,7,178,7210,4.8,mixed,0.347,7.5,37.6,low,138.8629
46,Female,7.1,8.0,11.6,4,57,5,7,9,9716,5.0,study,1.127,2.9,37.1,low,742.411
25,Male,7.7,9.7,4.7,2,73,5,2,145,3054,3.8,social,1.26,2.35,72.9,high,188.7948
38,Male,7.4,5.5,4.8,7,73,4,1,16,1935,0.6,social,0.743,0.686,41.4,medium,710.1193
23,Male,4.8,2.7,2.1,5,30,9,4,273,11191,4.5,study,0.563,0.42,63.2,medium,211.0861
53,Male,4.7,1.7,1.7,7,3,10,3,250,8418,1.7,mixed,0.362,0.243,70.6,high,446.287
28,Male,8.6,8.2,8.9,2,35,5,7,223,10809,4.9,study,0.953,4.45,45.0,medium,69.6912
45,Female,5.0,4.7,8.3,7,1,6,8,11,5758,4.8,study,0.94,1.186,51.1,medium,963.2477
51,Male,6.9,8.1,2.4,1,85,5,2,210,9954,4.1,study,1.174,2.4,47.8,medium,91.3785
41,Male,5.3,2.3,9.1,4,6,5,6,312,1615,1.4,mixed,0.434,2.275,50.1,medium,627.0961
20,Male,8.7,7.8,0.8,5,43,5,9,245,8205,1.8,gaming,0.897,0.16,47.3,medium,257.514
30,Male,6.3,9.2,9.1,6,33,7,1,311,9213,4.6,study,1.46,1.517,72.8,high,538.12
46,Female,6.2,1.3,2.2,1,62,7,1,240,4205,2.5,mixed,0.21,2.2,47.6,medium,843.2991
29,Male,4.9,,2.7,2,36,7,7,307,3470,4.1,study,0.469,1.35,65.8,medium,13.6802
42,Female,6.0,5.2,1.9,2,14,8,4,275,6773,3.3,study,0.867,0.95,70.3,high,275.2433
52,Female,6.8,5.1,9.1,6,3,8,4,100,7204,3.3,study,0.75,1.517,43.7,medium,547.0859
18,Male,6.6,8.5,3.4,6,86,10,5,51,7625,2.4,gaming,1.288,0.567,51.5,medium,336.0006
24,Female,7.3,5.7,2.2,3,4,8,7,370,7965,3.7,study,0.781,0.733,48.0,medium,794.8746
28,Female,5.5,9.7,9.7,5,88,6,9,119,4094,3.4,study,1.764,1.94,44.8,medium,495.8196
43,Male,6.0,3.9,7.5,4,61,8,1,61,8241,3.8,study,0.65,1.875,43.8,medium,184.3196
24,Female,6.6,8.2,2.3,5,24,10,4,4,8928,0.8,gaming,1.242,0.46,78.5,high,121.3123
49,Female,7.9,5.5,11.2,7,18,8,4,35,6702,3.6,study,0.696,1.6,40.6,medium,196.3239
26,Female,7.4,,0.8,2,9,9,3,299,1801,3.7,study,0.338,0.4,76.2,high,559.0882
47,Female,6.2,8.1,5.4,2,8,5,2,30,8411,4.9,study,1.306,2.7,84.2,high,91.6848
49,Female,7.4,1.1,4.9,2,49,7,8,29,4359,4.5,study,0.149,2.45,38.6,low,596.768
33,Male,5.1,,2.5,5,40,4,3,65,6849,0.9,mixed,1.216,0.5,75.2,high,370.3513
45,Female,4.8,6.3,0.6,6,77,5,2,288,8708,1.8,social,1.312,0.1,74.3,high,695.0656
42,Female,4.9,7.0,6.5,5,87,4,8,186,7904,4.0,study,1.429,1.3,44.5,medium,645.0039
38,Female,9.0,9.5,3.6,2,21,5,4,65,4120,0.7,gaming,1.056,1.8,61.5,medium,357.3558
47,Male,7.4,1.7,9.6,5,84,4,2,160,4139,3.5,study,0.23,1.92,32.7,low,234.728
29,Male,8.9,6.6,9.7,2,0,8,1,314,7318,0.0,social,0.742,4.85,48.1,medium,162.6543
28,Female,8.8,4.2,6.8,2,26,7,1,201,5324,5.0,study,0.477,3.4,47.5,medium,470.0512
23,Female,5.7,1.3,2.5,2,43,7,9,88,5587,1.6,mixed,0.228,1.25,46.6,medium,588.8026
53,Female,4.8,7.5,9.0,2,57,8,9,25,8643,0.7,gaming,1.562,4.5,48.4,medium,642.6692
42,Male,7.5,9.7,2.6,3,53,10,4,221,3149,1.1,gaming,1.293,0.867,63.1,medium,932.7752
52,Male,7.9,4.7,4.7,2,62,10,9,5,1919,0.1,social,0.595,2.35,41.5,medium,409.2359
33,Male,6.7,5.8,,7,13,6,2,252,3907,2.5,social,0.866,0.114,53.0,medium,111.7472
21,Female,8.5,1.1,5.3,4,67,9,1,9,10495,3.3,study,0.129,1.325,44.9,medium,683.353
19,Female,4.6,4.1,2.1,1,43,5,5,399,11210,1.8,mixed,0.891,2.1,77.8,high,132.9951
54,Male,7.5,6.7,11.0,5,37,9,5,358,3575,4.9,study,0.893,2.2,41.9,medium,114.755
46,Female,,9.2,10.2,5,55,8,1,254,9879,4.0,study,1.045,2.04,49.4,medium,872.8481
39,Female,6.8,7.2,10.9,4,73,4,6,79,1625,4.6,study,1.059,2.725,62.0,medium,592.2777
42,Male,7.9,9.0,,4,40,7,1,52,2334,1.6,gaming,1.139,1.55,76.4,high,90.3281
36,Female,7.5,8.8,1.7,4,41,10,8,57,2863,1.3,gaming,1.173,0.425,79.1,high,455.4902
41,Female,5.3,16.0,3.8,4,89,4,4,131,9510,3.5,study,1.566,0.95,64.4,medium,929.99
33,Female,7.6,1.1,4.4,6,0,5,4,94,7170,4.0,study,0.145,0.733,49.3,medium,787.4261
52,Male,6.1,9.8,10.3,3,31,5,5,166,4683,3.2,study,1.607,3.433,73.8,high,544.5075
43,Female,6.2,5.5,11.0,2,83,8,5,375,10609,4.8,study,0.887,5.5,30.3,low,715.7867
31,Female,6.1,7.8,3.0,4,53,7,8,166,7327,3.9,study,1.279,0.75,49.3,medium,855.3218
52,Female,6.4,7.3,5.7,4,28,7,6,173,5496,0.8,gaming,1.141,1.425,48.7,medium,18.0534
43,Female,4.9,7.2,10.2,3,61,6,9,340,11288,0.6,gaming,1.469,3.4,61.2,medium,169.0899
34,Male,5.0,10.0,0.8,6,14,7,1,370,6058,2.7,gaming,2.0,0.133,78.5,high,564.9238
26,Female,7.3,2.5,4.3,2,31,9,9,320,10799,0.7,mixed,0.342,2.15,44.6,medium,116.0502
30,Female,6.8,7.7,3.8,7,55,10,3,4,6610,2.5,gaming,1.132,0.543,75.0,high,78.5968
39,Male,7.4,5.7,7.4,7,47,4,1,56,8345,2.0,social,0.77,1.057,24.7,low,34.9367
33,Female,6.1,7.0,1.9,1,78,7,2,74,9267,0.3,social,1.148,1.9,48.0,medium,733.4104
19,Female,4.8,5.9,1.7,1,4,5,5,254,1909,4.1,study,1.229,1.7,61.9,medium,408.413
53,Male,6.4,7.7,9.0,1,9,5,3,158,6245,0.9,gaming,1.203,9.0,51.5,medium,786.7801
32,Male,5.7,7.2,8.2,1,37,9,7,158,1593,1.1,gaming,1.263,8.2,50.6,medium,557.2978
46,Female,5.3,9.9,10.1,4,62,6,4,4,8259,4.9,study,1.868,2.525,72.7,high,528.3707
38,Male,5.1,2.5,4.4,6,37,5,1,11,8572,0.6,gaming,0.49,0.733,58.2,medium,985.5125
25,Female,,4.4,6.3,2,85,10,3,204,8881,2.1,study,0.489,3.15,41.4,medium,936.8293
23,Male,8.1,3.0,11.3,4,16,5,6,12,3845,3.7,study,0.37,2.825,38.9,low,184.6324
40,Female,8.3,4.3,,4,74,7,2,314,11095,2.6,social,0.518,1.725,64.0,medium,506.0192
34,Female,6.0,4.9,11.4,2,31,8,3,363,10362,4.6,study,0.817,5.7,42.5,medium,780.2976
47,Male,4.5,2.0,3.4,6,31,6,3,82,9997,1.9,mixed,0.444,0.567,62.6,medium,172.9523
28,Female,6.2,3.2,4.8,7,43,5,9,49,2097,3.2,study,0.516,0.686,40.9,medium,882.3927
54,Female,8.0,,10.7,2,80,8,7,94,5578,4.6,study,0.962,5.35,33.0,low,795.2775
47,Male,7.1,7.9,5.9,7,36,10,1,297,4647,1.7,gaming,1.113,0.843,59.4,medium,169.2534
29,Male,,1.1,0.6,4,82,10,5,9,9083,0.7,social,0.177,0.15,46.0,medium,960.5403
24,Male,7.3,1.7,1.3,5,19,8,7,350,5124,1.3,mixed,0.233,0.26,47.3,medium,564.637
39,Female,6.8,2.6,9.0,5,70,8,5,254,7350,3.0,mixed,0.382,1.8,32.9,low,812.7926
23,Female,4.8,9.7,11.2,1,54,10,9,346,4043,1.2,gaming,2.021,11.2,78.4,high,636.0315
42,Male,7.2,6.1,28.0,3,43,8,2,21,6306,1.9,social,0.847,3.4,39.7,low,560.2809
18,Female,6.8,1.7,,1,78,6,4,289,3072,4.7,study,0.25,4.1,38.3,low,895.9245
20,Female,7.5,1.1,5.0,6,9,8,5,310,7875,4.1,study,0.147,0.833,47.6,medium,360.5634
53,Other,7.4,6.3,10.7,3,66,8,7,193,9260,4.6,study,0.851,3.567,42.3,medium,202.3632
33,Female,7.9,7.2,9.0,3,27,4,4,261,4186,2.7,gaming,0.911,3.0,45.8,medium,819.6591
38,Male,8.2,3.4,3.0,3,36,10,6,355,11180,1.9,gaming,0.415,1.0,51.2,medium,444.0943
49,Female,7.0,6.7,6.2,4,83,4,3,201,5639,3.7,study,0.957,1.55,38.4,low,33.4473
51,Female,8.7,,,7,89,9,7,66,6865,0.1,social,0.701,1.671,27.6,low,419.0126
41,Male,5.6,5.9,5.4,4,64,9,6,76,2596,3.4,study,1.054,1.35,73.7,high,504.3148
42,Female,5.6,3.8,10.2,1,81,8,9,16,5988,0.9,mixed,0.679,10.2,31.8,low,188.7877
42,Female,5.9,3.6,5.1,1,81,7,4,61,5585,2.6,gaming,0.61,5.1,40.8,medium,339.3637
50,Male,5.7,7.3,11.1,1,27,10,7,231,4248,2.9,gaming,1.281,11.1,52.3,medium,859.7869
22,Female,5.1,8.7,11.5,3,48,10,5,347,7674,3.9,study,1.706,3.833,59.1,medium,365.7331
19,Male,5.5,6.0,10.8,6,16,8,6,281,8192,1.0,social,1.091,1.8,46.5,medium,2.9671
23,Female,8.6,5.8,8.6,3,31,5,5,157,6839,3.9,study,0.674,2.867,40.4,medium,775.5419
22,Female,7.7,8.7,10.9,5,73,7,6,118,7330,1.8,gaming,1.13,2.18,38.5,low,822.6482
53,Female,6.8,1.2,2.1,1,25,9,2,147,11395,3.2,gaming,0.176,2.1,72.8,high,123.0964
32,Male,6.4,4.7,5.1,4,2,5,5,22,4317,2.3,social,0.734,1.275,48.2,medium,507.472
22,Female,6.3,5.3,55.0,7,63,9,1,1,3350,0.6,social,0.841,1.086,44.2,medium,827.7143
23,Other,4.8,4.1,6.0,1,49,9,5,370,3082,3.7,study,0.854,6.0,55.2,medium,311.1452
18,Male,15.0,4.5,6.5,6,48,6,8,267,5186,1.9,mixed,0.833,1.083,44.6,medium,223.1132
18,Female,4.9,2.9,9.2,3,24,4,1,64,4516,2.4,mixed,0.592,3.067,56.1,medium,94.7266
47,Male,6.6,6.7,11.4,6,34,10,4,218,10451,4.9,study,1.015,1.9,46.0,medium,18.9101
45,Male,8.5,8.3,,2,70,8,3,185,3725,1.3,gaming,0.976,1.05,50.2,medium,33.0931
18,Male,5.6,6.2,2.5,2,15,9,8,157,11981,3.5,study,1.107,1.25,57.0,medium,732.1824
52,Male,7.8,6.1,11.7,3,29,9,2,384,7944,3.3,study,0.782,3.9,43.4,medium,562.4865
25,Male,7.4,6.2,8.8,1,55,6,9,176,11675,1.4,social,0.838,8.8,32.5,low,255.8004
37,Female,7.2,4.7,6.7,4,81,7,4,41,3285,3.1,study,0.653,1.675,34.7,low,305.2677
34,Male,4.7,7.1,9.7,5,54,8,7,79,3342,1.7,gaming,1.511,1.94,49.4,medium,562.5053
20,Male,4.5,8.5,3.2,5,15,9,7,77,3577,2.7,gaming,1.889,0.64,73.5,high,677.2104
43,Male,15.0,4.4,3.0,2,74,9,2,115,2632,1.4,mixed,0.603,1.5,45.4,medium,192.5059
46,Female,7.9,9.6,10.3,4,51,4,1,41,5116,4.1,gaming,1.215,2.575,51.4,medium,824.6228
27,Female,7.7,7.0,6.6,1,10,4,3,348,11313,1.8,social,0.909,6.6,51.2,medium,961.5503
40,Female,8.8,3.3,4.4,4,52,7,9,357,11073,4.3,study,0.375,1.1,37.7,low,399.1008
45,Female,5.2,8.9,9.9,1,17,8,4,269,3598,2.3,gaming,1.712,9.9,61.6,medium,379.218
19,Male,5.3,3.9,1.7,5,29,6,6,255,7720,3.4,study,0.736,0.34,26.5,low,2.4563
20,Female,8.3,2.1,8.7,3,39,4,8,133,8905,1.5,mixed,0.253,2.9,35.8,low,696.0563
29,Female,7.3,2.2,9.5,6,81,9,7,379,3539,3.1,study,0.301,1.583,31.3,low,372.5851
52,Female,4.8,7.0,3.0,2,29,8,4,7,6577,0.7,social,1.458,1.5,42.0,medium,453.7628
45,Female,6.1,6.0,9.7,6,58,8,1,165,2681,2.3,social,0.984,1.617,41.0,medium,725.6556
28,Other,5.9,3.7,11.5,6,77,7,3,382,5866,3.6,study,0.627,1.917,34.8,low,503.709
46,Male,7.5,4.4,4.2,1,42,9,3,300,6601,0.3,mixed,0.587,4.2,48.7,medium,509.3848
26,Male,4.5,2.5,5.8,4,65,10,5,194,10823,3.6,study,0.556,1.45,68.6,medium,578.1532
30,Female,6.2,9.2,,3,36,8,9,369,11713,2.1,gaming,1.484,3.333,47.1,medium,593.1036
21,Male,6.4,,10.8,7,56,9,7,30,2106,4.0,social,0.766,1.543,35.0,low,879.0321
42,Male,5.7,9.9,7.1,3,6,4,4,307,3525,0.8,gaming,1.737,2.367,65.3,medium,503.1324
23,Male,6.6,4.4,2.6,6,78,7,8,389,5590,0.1,gaming,0.667,0.433,35.7,low,348.8704
45,Male,5.8,6.1,,4,45,9,2,263,7473,2.7,social,1.052,0.825,69.6,medium,716.0046
28,Male,5.6,9.3,6.9,5,4,6,8,170,11995,2.1,social,1.661,1.38,72.7,high,817.4645
47,Female,6.1,9.7,1.4,5,44,10,9,231,4731,0.1,gaming,1.59,0.28,76.9,high,328.5487
20,Female,8.5,3.0,5.2,2,0,7,6,79,9556,4.4,study,0.353,2.6,46.4,medium,785.4827
33,Female,5.3,9.2,1.0,5,48,5,8,250,4769,4.3,study,1.736,0.2,81.7,high,499.2822
23,Female,6.0,1.7,7.6,3,2,7,2,357,10972,0.2,mixed,0.283,2.533,51.0,medium,816.1933
20,Male,5.6,3.5,7.4,6,32,6,8,47,3048,1.0,mixed,0.625,1.233,45.0,medium,142.323
39,Male,4.8,4.2,2.1,1,62,6,1,3,11944,1.3,mixed,0.875,2.1,57.4,medium,156.4931
53,Male,6.0,7.6,10.1,5,32,5,2,176,8924,2.2,gaming,1.267,2.02,50.5,medium,657.0318
50,Male,7.1,7.7,11.4,3,71,6,7,99,7091,0.6,gaming,1.085,3.8,33.8,low,934.3195
42,Female,7.0,7.4,8.3,2,19,10,1,370,11168,3.7,study,1.057,4.15,86.7,high,736.7307
32,Female,8.8,4.2,4.9,6,89,9,1,115,8515,0.8,mixed,0.477,0.817,41.4,medium,689.4019
39,Female,9.0,2.1,7.9,1,11,10,7,42,2913,0.6,mixed,0.233,7.9,48.1,medium,272.4251
23,Male,6.0,4.9,4.2,1,89,7,2,103,10768,5.0,study,0.817,4.2,41.7,medium,671.2507
28,Female,7.1,3.9,11.3,4,55,8,9,319,2586,0.3,mixed,0.549,2.825,28.8,low,672.9631
51,Female,7.9,5.4,8.6,4,38,6,1,390,9298,2.7,social,0.684,2.15,43.1,medium,542.7035
22,Female,8.7,5.7,3.6,5,84,4,9,45,10916,3.9,study,0.655,0.72,32.9,low,148.2023
32,Male,7.2,6.3,10.2,5,66,6,4,23,8515,3.7,study,0.875,2.04,34.2,low,907.9294
22,Male,8.1,5.0,1.6,2,86,4,8,19,4430,1.1,social,0.617,0.8,34.2,low,427.2085
23,Female,8.3,8.4,6.2,1,12,4,3,326,5327,3.0,gaming,1.012,6.2,56.6,medium,996.3417
22,Male,5.7,,8.0,1,28,6,1,275,10547,2.6,mixed,1.088,8.0,52.0,medium,344.1145
44,Female,,4.2,2.1,5,69,10,5,86,7331,1.9,mixed,0.472,0.42,46.3,medium,591.9414
30,Male,7.9,18.0,,2,67,5,5,229,11886,2.1,social,0.823,2.8,39.3,low,13.445
46,Male,8.7,1.1,9.5,5,14,8,2,258,11465,1.7,mixed,0.126,1.9,45.2,medium,199.5913
44,Male,6.8,6.2,5.5,1,33,8,2,155,2069,2.4,social,0.912,5.5,52.6,medium,842.6897
24,Male,5.9,7.0,4.5,6,66,6,2,13,6891,1.6,social,1.186,0.75,49.7,medium,356.101
42,Male,4.7,6.2,7.2,1,65,4,1,30,5043,2.8,social,1.319,7.2,73.6,high,156.9531
25,Female,7.3,8.7,9.6,4,57,6,3,78,4414,1.1,gaming,1.192,2.4,46.0,medium,548.9523
45,Female,7.2,5.2,,6,42,7,7,93,4899,2.0,social,0.722,1.883,33.2,low,796.8859
29,Female,7.5,5.9,10.4,7,74,9,3,123,9831,1.4,gaming,0.787,1.486,35.5,low,989.442
51,Female,7.4,5.6,5.5,2,7,7,9,145,3282,0.1,mixed,0.757,2.75,46.6,medium,1.4024
37,Female,6.3,3.3,6.4,6,26,7,5,45,7544,1.6,mixed,0.524,1.067,45.3,medium,306.0565
41,Male,5.7,2.3,11.8,5,57,4,5,266,9578,4.6,study,0.404,2.36,37.5,low,920.2892
44,Male,8.0,3.5,9.1,7,53,6,6,26,10589,4.3,study,0.438,1.3,34.8,low,61.802
28,Male,7.0,7.4,2.6,6,23,9,8,325,3328,2.8,gaming,1.057,0.433,75.4,high,100.2545
25,Female,5.5,1.8,10.8,7,22,5,3,331,10121,1.1,mixed,0.327,1.543,48.4,medium,996.3179
54,Male,5.7,6.8,1.4,1,46,4,9,112,5973,0.7,social,1.193,1.4,48.8,medium,887.0258
52,Female,8.1,9.4,4.4,6,1,4,6,132,11100,3.4,study,1.16,0.733,83.1,high,937.0888
47,Female,4.8,9.1,10.1,7,19,10,9,172,6935,1.6,gaming,1.896,1.443,65.5,medium,314.9716
18,Female,6.0,1.8,3.1,5,30,6,5,309,10077,4.0,study,0.3,0.62,50.7,medium,695.0605
39,Male,6.3,5.2,10.5,3,80,7,7,141,11665,2.5,social,0.825,3.5,28.7,low,657.62
51,Male,8.2,7.0,1.3,7,46,5,5,17,9216,3.3,study,0.854,0.186,47.9,medium,409.5472
25,Male,6.8,2.6,4.0,1,65,6,4,200,2812,1.3,mixed,0.382,4.0,40.8,medium,62.9175
44,Male,8.9,4.3,4.5,5,78,8,8,341,7665,4.5,study,0.483,0.9,33.9,low,549.4164
53,Male,8.5,8.1,2.4,4,2,8,1,116,7468,3.0,gaming,0.953,0.6,61.4,medium,653.7024
52,Male,8.5,6.4,7.4,7,44,7,6,176,11173,2.5,social,0.753,1.057,39.9,low,233.7458
26,Female,4.6,3.5,,5,76,9,8,121,3859,3.7,study,0.761,0.1,52.3,medium,233.7869
32,Male,,16.0,,7,52,9,1,368,9160,0.6,gaming,1.424,0.329,62.2,medium,416.6492
35,Female,7.6,5.6,1.6,7,30,4,8,152,7728,2.6,social,0.737,0.229,33.1,low,45.4286
